appid,Topic 1,Topic 2,Topic 3,Topic 4,Topic 9,Topic 10,Topic 11,Topic 12,Topic 18,Topic 21,Topic 23,Topic 25,Topic 26,Topic 29,Topic 31,Topic 32,Topic 33,Topic 34,Topic 36,Topic 38,Topic 40,Topic 41,Topic 44,Topic 46,Topic 49,Topic 5,Topic 6,Topic 7,Topic 8,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 19,Topic 20,Topic 22,Topic 24,Topic 27,Topic 28,Topic 30,Topic 35,Topic 37,Topic 39,Topic 42,Topic 43,Topic 45,Topic 47,Topic 48,Topic 50,award,area,ownership,scale
201992013,0.004282655,0.002141328,0.002141328,0.006423983,0.002141328,0.021413276,0.004282655,0.004282655,0.002141328,0.002141328,0.002141328,0.002141328,0.002141328,0.004282655,0.002141328,0.004282655,0.002141328,0.002141328,0.004282655,0.006423983,0.004282655,0.002141328,0.002141328,0.17130621,0.002141328,0.00856531,0.070663812,0.006423983,0.002141328,0.002141328,0.006423983,0.04496788,0.019271949,0.002141328,0.00856531,0.002141328,0.002141328,0.068522484,0.004282655,0.002141328,0.012847966,0.004282655,0.019271949,0.00856531,0.002141328,0.002141328,0.004282655,0.002141328,0.426124197,0.002141328,0,3,1,2
201992014,0.001680672,0.001680672,0.003361345,0.001680672,0.003361345,0.018487395,0.001680672,0.001680672,0.001680672,0.001680672,0.001680672,0.003361345,0.001680672,0.001680672,0.028571429,0.005042017,0.001680672,0.001680672,0.001680672,0.001680672,0.003361345,0.003361345,0.001680672,0.001680672,0.001680672,0.001680672,0.060504202,0.003361345,0.001680672,0.001680672,0.001680672,0.008403361,0.016806723,0.001680672,0.001680672,0.001680672,0.001680672,0.005042017,0.005042017,0.001680672,0.005042017,0.001680672,0.021848739,0.001680672,0.003361345,0.001680672,0.001680672,0.001680672,0.74789916,0.001680672,0,1,1,1
201992015,0.004444444,0.008888889,0.004444444,0.004444444,0.004444444,0.057777778,0.013333333,0.004444444,0.004444444,0.004444444,0.008888889,0.004444444,0.004444444,0.008888889,0.008888889,0.004444444,0.004444444,0.004444444,0.004444444,0.004444444,0.008888889,0.008888889,0.004444444,0.004444444,0.004444444,0.004444444,0.173333333,0.008888889,0.004444444,0.004444444,0.004444444,0.013333333,0.008888889,0.173333333,0.017777778,0.004444444,0.004444444,0.008888889,0.235555556,0.017777778,0.008888889,0.044444444,0.004444444,0.004444444,0.004444444,0.013333333,0.008888889,0.004444444,0.017777778,0.004444444,0,3,2,2
201992016,0.008912656,0.001782531,0.001782531,0.001782531,0.001782531,0.007130125,0.017825312,0.001782531,0.001782531,0.001782531,0.001782531,0.001782531,0.001782531,0.001782531,0.001782531,0.001782531,0.003565062,0.001782531,0.001782531,0.003565062,0.003565062,0.005347594,0.001782531,0.003565062,0.001782531,0.003565062,0.106951872,0.001782531,0.005347594,0.001782531,0.001782531,0.012477718,0.026737968,0.008912656,0.003565062,0.001782531,0.001782531,0.001782531,0.696969697,0.001782531,0.001782531,0.001782531,0.001782531,0.001782531,0.001782531,0.001782531,0.001782531,0.001782531,0.021390374,0.003565062,0,4,2,2
201992017,0.003154574,0.003154574,0.003154574,0.003154574,0.003154574,0.018927445,0.003154574,0.003154574,0.003154574,0.006309148,0.003154574,0.003154574,0.003154574,0.003154574,0.003154574,0.006309148,0.003154574,0.003154574,0.003154574,0.110410095,0.003154574,0.003154574,0.003154574,0.003154574,0.003154574,0.003154574,0.52681388,0.006309148,0.006309148,0.003154574,0.003154574,0.006309148,0.003154574,0.003154574,0.003154574,0.006309148,0.003154574,0.003154574,0.003154574,0.003154574,0.003154574,0.003154574,0.044164038,0.003154574,0.059936909,0.003154574,0.006309148,0.003154574,0.069400631,0.012618297,0,2,2,1
201992018,0.003289474,0.009868421,0.003289474,0.006578947,0.003289474,0.006578947,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.013157895,0.003289474,0.009868421,0.003289474,0.003289474,0.003289474,0.003289474,0.013157895,0.003289474,0.003289474,0.003289474,0.003289474,0.358552632,0.016447368,0.049342105,0.006578947,0.003289474,0.032894737,0.003289474,0.009868421,0.009868421,0.006578947,0.003289474,0.003289474,0.006578947,0.006578947,0.003289474,0.006578947,0.055921053,0.003289474,0.230263158,0.009868421,0.006578947,0.006578947,0.032894737,0.003289474,0,1,2,2
201992019,0.001364256,0.160982265,0.001364256,0.001364256,0.231923602,0.001364256,0.001364256,0.001364256,0.001364256,0.001364256,0.001364256,0.001364256,0.005457026,0.004092769,0.001364256,0.001364256,0.001364256,0.002728513,0.001364256,0.001364256,0.001364256,0.001364256,0.001364256,0.001364256,0.001364256,0.001364256,0.001364256,0.001364256,0.001364256,0.001364256,0.001364256,0.001364256,0.001364256,0.001364256,0.532060027,0.001364256,0.001364256,0.001364256,0.001364256,0.001364256,0.001364256,0.001364256,0.001364256,0.001364256,0.001364256,0.001364256,0.001364256,0.001364256,0.001364256,0.004092769,0,2,1,1
201992020,0.001908397,0.003816794,0.001908397,0.001908397,0.001908397,0.007633588,0.001908397,0.003816794,0.097328244,0.003816794,0.003816794,0.001908397,0.001908397,0.001908397,0.001908397,0.001908397,0.001908397,0.001908397,0.001908397,0.001908397,0.001908397,0.001908397,0.001908397,0.009541985,0.001908397,0.001908397,0.124045802,0.001908397,0.003816794,0.001908397,0.001908397,0.379770992,0.003816794,0.001908397,0.019083969,0.001908397,0.001908397,0.001908397,0.003816794,0.001908397,0.001908397,0.003816794,0.242366412,0.001908397,0.02480916,0.001908397,0.001908397,0.001908397,0.001908397,0.001908397,0,3,2,2
201992021,0.014336918,0.003584229,0.003584229,0.003584229,0.003584229,0.007168459,0.003584229,0.003584229,0.003584229,0.007168459,0.003584229,0.007168459,0.007168459,0.003584229,0.003584229,0.007168459,0.010752688,0.007168459,0.003584229,0.007168459,0.003584229,0.003584229,0.003584229,0.132616487,0.003584229,0.003584229,0.103942652,0.007168459,0.003584229,0.003584229,0.007168459,0.046594982,0.003584229,0.003584229,0.344086022,0.003584229,0.007168459,0.003584229,0.003584229,0.003584229,0.007168459,0.003584229,0.003584229,0.003584229,0.025089606,0.014336918,0.003584229,0.003584229,0.121863799,0.003584229,0,6,1,1
201992022,0.00330033,0.00330033,0.00330033,0.00660066,0.00330033,0.00330033,0.00330033,0.00660066,0.00330033,0.00330033,0.00330033,0.00330033,0.00330033,0.00660066,0.00660066,0.00330033,0.00330033,0.00660066,0.01320132,0.00330033,0.00330033,0.00330033,0.00330033,0.214521452,0.00330033,0.00330033,0.02640264,0.00330033,0.02310231,0.00330033,0.00330033,0.438943894,0.00330033,0.00330033,0.00660066,0.00330033,0.00660066,0.00330033,0.00330033,0.00330033,0.00330033,0.00660066,0.02970297,0.00330033,0.03630363,0.0330033,0.00660066,0.00330033,0.00330033,0.01980198,0,7,1,1
201992023,0.005309735,0.003539823,0.001769912,0.003539823,0.001769912,0.001769912,0.001769912,0.005309735,0.003539823,0.001769912,0.001769912,0.001769912,0.003539823,0.003539823,0.001769912,0.001769912,0.001769912,0.005309735,0.001769912,0.001769912,0.001769912,0.015929204,0.005309735,0.005309735,0.001769912,0.001769912,0.003539823,0.001769912,0.005309735,0.007079646,0.001769912,0.191150442,0.001769912,0.001769912,0.005309735,0.001769912,0.001769912,0.014159292,0.007079646,0.111504425,0.005309735,0.001769912,0.001769912,0.001769912,0.52920354,0.001769912,0.010619469,0.001769912,0.001769912,0.001769912,0,2,1,1
201992024,0.001579779,0.001579779,0.001579779,0.003159558,0.001579779,0.001579779,0.001579779,0.003159558,0.001579779,0.001579779,0.001579779,0.390205371,0.006319115,0.001579779,0.009478673,0.004739336,0.001579779,0.001579779,0.003159558,0.001579779,0.001579779,0.001579779,0.001579779,0.011058452,0.004739336,0.001579779,0.001579779,0.003159558,0.001579779,0.001579779,0.001579779,0.421800948,0.001579779,0.004739336,0.001579779,0.003159558,0.001579779,0.003159558,0.009478673,0.001579779,0.033175355,0.001579779,0.001579779,0.003159558,0.031595577,0.001579779,0.001579779,0.001579779,0.001579779,0.001579779,0,3,1,2
201992025,0.019138756,0.004784689,0.019138756,0.014354067,0.004784689,0.004784689,0.004784689,0.023923445,0.004784689,0.004784689,0.004784689,0.009569378,0.004784689,0.014354067,0.009569378,0.004784689,0.009569378,0.004784689,0.004784689,0.004784689,0.023923445,0.004784689,0.014354067,0.009569378,0.019138756,0.004784689,0.014354067,0.009569378,0.023923445,0.033492823,0.04784689,0.339712919,0.014354067,0.004784689,0.057416268,0.009569378,0.004784689,0.004784689,0.009569378,0.014354067,0.004784689,0.009569378,0.019138756,0.004784689,0.033492823,0.019138756,0.004784689,0.019138756,0.038277512,0.004784689,0,5,4,1
201992026,0.002518892,0.002518892,0.002518892,0.007556675,0.002518892,0.01511335,0.002518892,0.002518892,0.002518892,0.037783375,0.005037783,0.002518892,0.002518892,0.002518892,0.002518892,0.017632242,0.002518892,0.002518892,0.002518892,0.002518892,0.005037783,0.007556675,0.007556675,0.002518892,0.375314861,0.002518892,0.005037783,0.002518892,0.005037783,0.002518892,0.002518892,0.38790932,0.002518892,0.002518892,0.002518892,0.002518892,0.005037783,0.002518892,0.010075567,0.002518892,0.002518892,0.01511335,0.002518892,0.002518892,0.005037783,0.002518892,0.002518892,0.005037783,0.002518892,0.002518892,0,1,2,2
301994001,0.03074141,0.001808318,0.003616637,0.007233273,0.001808318,0.005424955,0.001808318,0.003616637,0.005424955,0.037974684,0.023508137,0.003616637,0.014466546,0.01084991,0.003616637,0.005424955,0.001808318,0.001808318,0.08318264,0.001808318,0.003616637,0.115732369,0.001808318,0.001808318,0.003616637,0.001808318,0.012658228,0.001808318,0.009041591,0.21880651,0.009041591,0.001808318,0.003616637,0.001808318,0.001808318,0.003616637,0.001808318,0.009041591,0.012658228,0.036166365,0.001808318,0.007233273,0.001808318,0.005424955,0.028933092,0.001808318,0.222423146,0.005424955,0.009041591,0.014466546,1,5,2,1
301994002,0.019390582,0.008310249,0.002770083,0.019390582,0.002770083,0.022160665,0.002770083,0.002770083,0.002770083,0.005540166,0.008310249,0.002770083,0.002770083,0.005540166,0.008310249,0.011080332,0.002770083,0.002770083,0.016620499,0.008310249,0.002770083,0.005540166,0.002770083,0.002770083,0.002770083,0.002770083,0.04432133,0.011080332,0.002770083,0.002770083,0.005540166,0.011080332,0.002770083,0.002770083,0.008310249,0.002770083,0.011080332,0.058171745,0.038781163,0.227146814,0.002770083,0.041551247,0.002770083,0.005540166,0.016620499,0.033240997,0.221606648,0.011080332,0.055401662,0.002770083,0,3,2,1
301994003,0.003311258,0.003311258,0.506622517,0.003311258,0.009933775,0.003311258,0.003311258,0.016556291,0.003311258,0.006622517,0.003311258,0.003311258,0.003311258,0.006622517,0.003311258,0.003311258,0.006622517,0.003311258,0.003311258,0.003311258,0.003311258,0.003311258,0.003311258,0.003311258,0.003311258,0.016556291,0.162251656,0.003311258,0.003311258,0.006622517,0.003311258,0.003311258,0.003311258,0.009933775,0.006622517,0.006622517,0.003311258,0.003311258,0.003311258,0.003311258,0.013245033,0.003311258,0.003311258,0.006622517,0.013245033,0.003311258,0.079470199,0.013245033,0.006622517,0.003311258,0,3,2,2
301994004,0.002207506,0.002207506,0.006622517,0.041942605,0.002207506,0.002207506,0.002207506,0.004415011,0.002207506,0.008830022,0.004415011,0.002207506,0.002207506,0.002207506,0.030905077,0.002207506,0.002207506,0.004415011,0.004415011,0.004415011,0.002207506,0.004415011,0.004415011,0.006622517,0.002207506,0.002207506,0.139072848,0.004415011,0.002207506,0.008830022,0.004415011,0.013245033,0.002207506,0.008830022,0.004415011,0.002207506,0.002207506,0.004415011,0.004415011,0.002207506,0.002207506,0.55187638,0.004415011,0.002207506,0.008830022,0.006622517,0.033112583,0.004415011,0.024282561,0.002207506,1,3,2,1
301994005,0.01863354,0.00310559,0.00621118,0.01863354,0.00621118,0.00931677,0.01242236,0.00621118,0.00931677,0.00310559,0.00310559,0.00621118,0.02173913,0.00621118,0.00621118,0.00310559,0.00310559,0.00621118,0.00310559,0.413043478,0.00931677,0.00621118,0.01242236,0.00621118,0.00621118,0.00310559,0.105590062,0.00310559,0.00621118,0.01242236,0.02173913,0.00931677,0.00931677,0.00621118,0.00931677,0.00310559,0.00621118,0.00621118,0.00621118,0.00621118,0.00310559,0.083850932,0.00310559,0.00310559,0.00931677,0.02173913,0.040372671,0.00621118,0.00310559,0.00621118,1,4,1,1
301994006,0.091358025,0.002469136,0.012345679,0.014814815,0.002469136,0.002469136,0.014814815,0.002469136,0.004938272,0.007407407,0.002469136,0.002469136,0.069135802,0.002469136,0.007407407,0.002469136,0.09382716,0.002469136,0.014814815,0.007407407,0.002469136,0.002469136,0.019753086,0.002469136,0.002469136,0.032098765,0.009876543,0.017283951,0.012345679,0.007407407,0.009876543,0.002469136,0.002469136,0.002469136,0.002469136,0.004938272,0.002469136,0.009876543,0.002469136,0.002469136,0.002469136,0.37037037,0.002469136,0.004938272,0.004938272,0.004938272,0.083950617,0.004938272,0.004938272,0.004938272,0,2,2,1
301994007,0.00525394,0.001751313,0.001751313,0.00525394,0.010507881,0.001751313,0.001751313,0.012259194,0.001751313,0.001751313,0.001751313,0.001751313,0.001751313,0.007005254,0.059544658,0.003502627,0.03502627,0.001751313,0.007005254,0.003502627,0.003502627,0.001751313,0.024518389,0.201401051,0.001751313,0.001751313,0.021015762,0.001751313,0.007005254,0.03502627,0.003502627,0.003502627,0.001751313,0.003502627,0.003502627,0.003502627,0.001751313,0.003502627,0.001751313,0.008756567,0.001751313,0.001751313,0.001751313,0.001751313,0.014010508,0.411558669,0.052539405,0.001751313,0.003502627,0.008756567,0,1,1,1
301994008,0.006993007,0.003496503,0.468531469,0.003496503,0.003496503,0.003496503,0.003496503,0.003496503,0.003496503,0.003496503,0.003496503,0.003496503,0.143356643,0.003496503,0.003496503,0.003496503,0.003496503,0.006993007,0.017482517,0.003496503,0.01048951,0.003496503,0.006993007,0.003496503,0.003496503,0.003496503,0.017482517,0.020979021,0.059440559,0.003496503,0.003496503,0.003496503,0.003496503,0.006993007,0.003496503,0.003496503,0.003496503,0.003496503,0.003496503,0.003496503,0.003496503,0.031468531,0.01048951,0.006993007,0.048951049,0.006993007,0.003496503,0.013986014,0.003496503,0.003496503,0,6,2,2
301994009,0.01171875,0.00390625,0.00390625,0.00390625,0.00390625,0.41015625,0.01171875,0.00390625,0.00390625,0.00390625,0.00390625,0.00390625,0.0078125,0.00390625,0.00390625,0.00390625,0.01171875,0.00390625,0.015625,0.0078125,0.01171875,0.01171875,0.0078125,0.0078125,0.00390625,0.00390625,0.12109375,0.0078125,0.015625,0.03125,0.015625,0.01171875,0.0234375,0.0078125,0.0234375,0.01171875,0.00390625,0.00390625,0.00390625,0.0078125,0.00390625,0.00390625,0.0078125,0.00390625,0.0078125,0.00390625,0.00390625,0.00390625,0.08984375,0.0078125,1,3,3,1
301994010,0.011210762,0.002242152,0.033632287,0.004484305,0.002242152,0.002242152,0.002242152,0.002242152,0.002242152,0.013452915,0.004484305,0.006726457,0.002242152,0.002242152,0.002242152,0.004484305,0.002242152,0.004484305,0.002242152,0.002242152,0.004484305,0.004484305,0.006726457,0.002242152,0.002242152,0.002242152,0.134529148,0.051569507,0.002242152,0.002242152,0.598654709,0.006726457,0.004484305,0.002242152,0.002242152,0.002242152,0.00896861,0.002242152,0.004484305,0.004484305,0.004484305,0.006726457,0.002242152,0.00896861,0.002242152,0.002242152,0.002242152,0.004484305,0.004484305,0.002242152,0,6,2,1
301994011,0.03164557,0.009493671,0.069620253,0.053797468,0.006329114,0.003164557,0.006329114,0.006329114,0.003164557,0.006329114,0.003164557,0.009493671,0.015822785,0.003164557,0.012658228,0.006329114,0.003164557,0.003164557,0.003164557,0.003164557,0.003164557,0.003164557,0.003164557,0.003164557,0.009493671,0.022151899,0.015822785,0.012658228,0.003164557,0.006329114,0.481012658,0.006329114,0.006329114,0.003164557,0.015822785,0.003164557,0.012658228,0.03164557,0.003164557,0.028481013,0.012658228,0.006329114,0.003164557,0.006329114,0.006329114,0.003164557,0.009493671,0.003164557,0.012658228,0.003164557,0,2,4,2
301994012,0.001841621,0.001841621,0.001841621,0.001841621,0.001841621,0.001841621,0.005524862,0.001841621,0.001841621,0.001841621,0.003683241,0.014732965,0.001841621,0.027624309,0.001841621,0.001841621,0.003683241,0.49907919,0.003683241,0.001841621,0.003683241,0.007366483,0.003683241,0.001841621,0.001841621,0.001841621,0.003683241,0.009208103,0.018416206,0.001841621,0.001841621,0.001841621,0.044198895,0.003683241,0.005524862,0.033149171,0.003683241,0.209944751,0.001841621,0.003683241,0.001841621,0.005524862,0.005524862,0.005524862,0.022099448,0.001841621,0.003683241,0.003683241,0.001841621,0.003683241,0,5,1,1
301994013,0.001941748,0.001941748,0.003883495,0.003883495,0.001941748,0.019417476,0.005825243,0.001941748,0.446601942,0.001941748,0.001941748,0.001941748,0.005825243,0.042718447,0.001941748,0.003883495,0.001941748,0.001941748,0.001941748,0.001941748,0.001941748,0.003883495,0.001941748,0.003883495,0.001941748,0.001941748,0.003883495,0.00776699,0.003883495,0.003883495,0.003883495,0.017475728,0.017475728,0.003883495,0.27961165,0.005825243,0.001941748,0.011650485,0.015533981,0.003883495,0.003883495,0.003883495,0.003883495,0.017475728,0.005825243,0.003883495,0.003883495,0.001941748,0.001941748,0.001941748,1,3,2,1
301994014,0.021798365,0.005449591,0.002724796,0.002724796,0.013623978,0.005449591,0.005449591,0.005449591,0.002724796,0.010899183,0.002724796,0.002724796,0.002724796,0.002724796,0.008174387,0.002724796,0.005449591,0.002724796,0.002724796,0.002724796,0.008174387,0.010899183,0.002724796,0.008174387,0.010899183,0.002724796,0.550408719,0.002724796,0.032697548,0.008174387,0.002724796,0.010899183,0.002724796,0.002724796,0.002724796,0.002724796,0.002724796,0.002724796,0.002724796,0.010899183,0.002724796,0.005449591,0.029972752,0.008174387,0.076294278,0.010899183,0.002724796,0.002724796,0.065395095,0.002724796,0,4,2,2
301994015,0.002169197,0.002169197,0.002169197,0.004338395,0.002169197,0.002169197,0.002169197,0.002169197,0.002169197,0.002169197,0.002169197,0.004338395,0.002169197,0.002169197,0.002169197,0.004338395,0.002169197,0.002169197,0.002169197,0.002169197,0.002169197,0.002169197,0.004338395,0.004338395,0.002169197,0.002169197,0.143167028,0.002169197,0.002169197,0.006507592,0.002169197,0.002169197,0.002169197,0.004338395,0.006507592,0.004338395,0.002169197,0.002169197,0.004338395,0.002169197,0.002169197,0.002169197,0.004338395,0.002169197,0.032537961,0.010845987,0.002169197,0.002169197,0.68329718,0.004338395,0,6,2,1
301994016,0.003378378,0.003378378,0.003378378,0.003378378,0.003378378,0.003378378,0.006756757,0.006756757,0.003378378,0.003378378,0.003378378,0.003378378,0.243243243,0.003378378,0.057432432,0.003378378,0.003378378,0.003378378,0.010135135,0.003378378,0.003378378,0.003378378,0.003378378,0.003378378,0.003378378,0.003378378,0.14527027,0.003378378,0.003378378,0.016891892,0.040540541,0.067567568,0.003378378,0.037162162,0.037162162,0.003378378,0.003378378,0.003378378,0.037162162,0.003378378,0.010135135,0.003378378,0.003378378,0.003378378,0.003378378,0.003378378,0.003378378,0.010135135,0.155405405,0.003378378,0,1,2,1
301994017,0.00330033,0.00330033,0.00660066,0.00330033,0.00330033,0.03630363,0.00330033,0.00990099,0.00330033,0.00330033,0.00330033,0.00330033,0.00660066,0.00330033,0.00660066,0.00330033,0.00660066,0.00330033,0.00330033,0.00330033,0.00660066,0.587458746,0.00660066,0.00330033,0.00330033,0.00330033,0.02310231,0.00330033,0.00330033,0.00330033,0.00330033,0.01320132,0.00330033,0.00660066,0.00990099,0.00330033,0.00660066,0.00660066,0.01320132,0.00330033,0.00660066,0.00330033,0.00330033,0.00330033,0.00660066,0.00330033,0.00330033,0.00990099,0.108910891,0.01980198,0,2,1,1
301994018,0.006097561,0.021341463,0.00304878,0.00304878,0.469512195,0.009146341,0.00304878,0.006097561,0.027439024,0.00304878,0.006097561,0.00304878,0.009146341,0.006097561,0.006097561,0.00304878,0.00304878,0.00304878,0.012195122,0.00304878,0.00304878,0.00304878,0.00304878,0.00304878,0.00304878,0.009146341,0.112804878,0.006097561,0.030487805,0.00304878,0.00304878,0.027439024,0.024390244,0.006097561,0.009146341,0.00304878,0.00304878,0.00304878,0.048780488,0.009146341,0.00304878,0.00304878,0.027439024,0.00304878,0.012195122,0.00304878,0.00304878,0.00304878,0.012195122,0.009146341,0,1,1,3
301994019,0.00422833,0.002114165,0.002114165,0.00422833,0.00422833,0.00422833,0.002114165,0.002114165,0.002114165,0.002114165,0.002114165,0.002114165,0.00422833,0.006342495,0.078224101,0.016913319,0.194503171,0.002114165,0.00422833,0.002114165,0.00422833,0.002114165,0.002114165,0.00845666,0.002114165,0.002114165,0.11205074,0.002114165,0.002114165,0.00422833,0.002114165,0.173361522,0.00422833,0.002114165,0.00422833,0.002114165,0.082452431,0.010570825,0.002114165,0.002114165,0.002114165,0.002114165,0.1205074,0.002114165,0.002114165,0.002114165,0.002114165,0.00422833,0.090909091,0.002114165,0,1,2,1
